,close_sma,trend_sma_slow,trend_ema_fast,trend_ema_slow,volatility_atr,momentum_rsi,volume_vpt
10070,0.12156784009996563,0.13920043851468025,0.11793170251339033,0.1394545305850975,1.6097305797116872,-0.5009457992589671,-1.6652473284532932
10071,0.1140484383323683,0.13463249359874288,0.11554555134936423,0.13676668943370066,1.46326653217007,-0.6199367751554726,-5.318766623863923
10072,0.12343933514764872,0.13188735282748018,0.12124860195291348,0.13800300045482466,1.6762364036603983,0.13757258349043608,6.994807290183614
10073,0.12421633990117667,0.12859871536221484,0.1239815703525336,0.13813824343376682,1.5246158558358767,-0.05338043173266424,5.233443380581513
10074,0.1302819901307048,0.12551139685599672,0.12581273801584023,0.13803127358629932,1.4210271227501576,-0.0976807010326717,-3.073279233517432
10075,0.13362394665968855,0.12184520624373125,0.12427334715002793,0.13644220640054353,1.4543342422982415,-0.37577592587124087,-3.2428234685579933
10076,0.12401582227277723,0.1210733766822438,0.12271338184525733,0.13484667926662772,1.3463956534817734,-0.39857170771643546,-3.0683075102528656
10077,0.12448787436572491,0.12004427068702145,0.12551186579992726,0.13535603437038657,1.2607438592923126,0.023032133812272725,1.7136576823436909
10078,0.1194749404174671,0.11869356901949148,0.12401876296732865,0.13396513305247598,1.3330651301699858,-0.3346718531851507,-2.1028030548814254
10079,0.11863945001739683,0.11650671829163307,0.12224056065697661,0.13242892420465405,1.3014988438600956,-0.3802722034546622,-4.456954316226891
10080,0.09816996733390443,0.1109321785804163,0.10838056518292875,0.12504642397957602,1.8294613019847124,-1.2321183412585042,-16.69569615804633
10081,0.0694709179022366,0.10516275201619116,0.0957004848214357,0.11775135275243155,1.7874462893870917,-1.2828346370210018,-17.640935021939097
10082,0.04623178875169481,0.10145604015089092,0.0844743971206016,0.11075701191453478,1.6232106243709852,-1.3103715107963563,-1.8815464457529723
10083,0.02685262098958467,0.0996300198230627,0.07683900074361087,0.10517975000270374,1.5213702688379964,-1.0895752933601461,0.7896108877786052
10084,0.03416315100238466,0.0999194560062205,0.07446842042160574,0.10198865486012719,1.5660198979882534,-0.6410301413926722,5.641011520417748
10085,0.050985722805877355,0.10143545808825272,0.07737122735968689,0.10140182905887567,1.504377329315754,-0.1776732241440578,12.223283303178814
10086,0.06628770498878668,0.10117818139423988,0.07839371163047913,0.10016685363448062,1.3339698460845655,-0.2943371513808838,6.623944094423504
10087,0.07564100485438122,0.10072794750506484,0.07745706713318308,0.09815417897845317,1.318518107586206,-0.4400260825971342,-3.2466526598486793
10088,0.07501438789954394,0.0998917987050143,0.07460529449073054,0.09529724381269823,1.2241611322409418,-0.6024773586838674,-3.526633666055974
10089,0.0738279937628144,0.100003070782124,0.07675601845432851,0.09485343984710809,1.20808241072077,-0.15564655091968368,1.3017514854327983
10090,0.07424573896285434,0.0998737894327322,0.07813055405194924,0.09422769891883293,1.0922440475951907,-0.19474019623696373,2.644627767375058
10091,0.07904980115631001,0.09829797056033919,0.08019453438238021,0.09408289861678142,0.9860357175198634,-0.10599067008928416,0.17394558981259603
10092,0.0878224368335867,0.09688294965423655,0.08232708446094743,0.0941350769546723,0.8959648277495622,-0.066469503273758,0.6692705058874414
10093,0.0852574850581309,0.09479836636734679,0.08170938369922134,0.0930149651589732,0.8553561161333555,-0.311059410545209,-0.6711692125442211
10094,0.08651071896780546,0.09386445257452027,0.0830940734724878,0.09289791292422038,0.7728365792041786,-0.1007431723711996,-0.36978184053451957
10095,0.07920018895501028,0.0910337673695175,0.07988987564977809,0.09067866755422438,0.7905123424100865,-0.5217411701649016,-2.703872980416413
10096,0.06625010803912482,0.08836580952837815,0.07408979091117755,0.08713378969945712,0.7489559435824343,-0.7792198991836894,-4.988251101650806
10097,0.054306792328430706,0.08560008669447243,0.0673802034059297,0.08298231649679177,0.8034985310796813,-0.9198567661101524,-3.9967035575936505
10098,0.03555006276752324,0.08033234956644435,0.05941197014016704,0.07803326089236642,0.702029601542677,-1.0909272324558195,-3.433987476085093
